    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
  -25.4000  1.65569E-04  4.32967E-05  1.32098E-04  1.32098E-04  1.41265E-04  4.05462E-04  1.30987E-04  2.07936E-04  1.96749E-04  2.27114E-04  2.27114E-04  2.07936E-04  1.06685E-03  3.03548E-04  1.63788E-03  4.77832E-04
  -25.3000  1.68454E-04  4.45348E-05  1.32803E-04  1.32803E-04  1.42265E-04  4.07870E-04  1.33985E-04  2.09898E-04  1.98394E-04  2.29619E-04  2.29619E-04  2.09898E-04  1.07743E-03  3.11467E-04  1.65375E-03  4.89987E-04
  -25.2000  1.71463E-04  4.57950E-05  1.33545E-04  1.33545E-04  1.43316E-04  4.10405E-04  1.37002E-04  2.11896E-04  2.00062E-04  2.32184E-04  2.32184E-04  2.11896E-04  1.08822E-03  3.19466E-04  1.67009E-03  5.02262E-04
  -25.1000  1.74605E-04  4.70784E-05  1.34326E-04  1.34326E-04  1.44421E-04  4.13072E-04  1.40038E-04  2.13930E-04  2.01753E-04  2.34810E-04  2.34810E-04  2.13930E-04  1.09923E-03  3.27545E-04  1.68691E-03  5.14661E-04
  -25.0000  1.77889E-04  4.83858E-05  1.35149E-04  1.35149E-04  1.45585E-04  4.15882E-04  1.43094E-04  2.16004E-04  2.03467E-04  2.37501E-04  2.37501E-04  2.16004E-04  1.11048E-03  3.35707E-04  1.70425E-03  5.27187E-04
  -24.9000  1.81323E-04  4.97185E-05  1.36015E-04  1.36015E-04  1.46809E-04  4.18839E-04  1.46173E-04  2.18118E-04  2.05206E-04  2.40260E-04  2.40260E-04  2.18118E-04  1.12196E-03  3.43953E-04  1.72212E-03  5.39844E-04
  -24.8000  1.84916E-04  5.10776E-05  1.36927E-04  1.36927E-04  1.48097E-04  4.21951E-04  1.49274E-04  2.20273E-04  2.06969E-04  2.43089E-04  2.43089E-04  2.20273E-04  1.13369E-03  3.52285E-04  1.74056E-03  5.52637E-04
  -24.7000  1.88681E-04  5.24644E-05  1.37888E-04  1.37888E-04  1.49453E-04  4.25229E-04  1.52399E-04  2.22470E-04  2.08757E-04  2.45992E-04  2.45992E-04  2.22470E-04  1.14568E-03  3.60706E-04  1.75959E-03  5.65570E-04
  -24.6000  1.92629E-04  5.38802E-05  1.38900E-04  1.38900E-04  1.50882E-04  4.28682E-04  1.55550E-04  2.24713E-04  2.10571E-04  2.48972E-04  2.48972E-04  2.24713E-04  1.15794E-03  3.69217E-04  1.77925E-03  5.78647E-04
  -24.5000  1.96773E-04  5.53265E-05  1.39966E-04  1.39966E-04  1.52388E-04  4.32321E-04  1.58728E-04  2.27002E-04  2.12412E-04  2.52034E-04  2.52034E-04  2.27002E-04  1.17048E-03  3.77820E-04  1.79958E-03  5.91874E-04
  -24.4000  2.01126E-04  5.68047E-05  1.41090E-04  1.41090E-04  1.53975E-04  4.36155E-04  1.61933E-04  2.29338E-04  2.14278E-04  2.55180E-04  2.55180E-04  2.29338E-04  1.18331E-03  3.86517E-04  1.82059E-03  6.05255E-04
  -24.3000  2.05703E-04  5.83166E-05  1.42274E-04  1.42274E-04  1.55648E-04  4.40196E-04  1.65169E-04  2.31724E-04  2.16172E-04  2.58414E-04  2.58414E-04  2.31724E-04  1.19645E-03  3.95311E-04  1.84235E-03  6.18796E-04
  -24.2000  2.10523E-04  5.98639E-05  1.43523E-04  1.43523E-04  1.57414E-04  4.44461E-04  1.68435E-04  2.34163E-04  2.18094E-04  2.61744E-04  2.61744E-04  2.34163E-04  1.20991E-03  4.04203E-04  1.86489E-03  6.32503E-04
  -24.1000  2.15604E-04  6.14486E-05  1.44842E-04  1.44842E-04  1.59280E-04  4.48963E-04  1.71735E-04  2.36656E-04  2.20044E-04  2.65173E-04  2.65173E-04  2.36656E-04  1.22370E-03  4.13197E-04  1.88827E-03  6.46381E-04
  -24.0000  2.20968E-04  6.30727E-05  1.46234E-04  1.46234E-04  1.61252E-04  4.53719E-04  1.75070E-04  2.39207E-04  2.22025E-04  2.68708E-04  2.68708E-04  2.39207E-04  1.23785E-03  4.22295E-04  1.91254E-03  6.60438E-04
  -23.9000  2.26637E-04  6.47384E-05  1.47704E-04  1.47704E-04  1.63337E-04  4.58745E-04  1.78442E-04  2.41817E-04  2.24035E-04  2.72353E-04  2.72353E-04  2.41817E-04  1.25238E-03  4.31500E-04  1.93776E-03  6.74680E-04
  -23.8000  2.32639E-04  6.64483E-05  1.49260E-04  1.49260E-04  1.65545E-04  4.64065E-04  1.81853E-04  2.44491E-04  2.26077E-04  2.76118E-04  2.76118E-04  2.44491E-04  1.26729E-03  4.40815E-04  1.96400E-03  6.89115E-04
  -23.7000  2.38998E-04  6.82049E-05  1.50905E-04  1.50905E-04  1.67884E-04  4.69693E-04  1.85305E-04  2.47230E-04  2.28150E-04  2.80007E-04  2.80007E-04  2.47230E-04  1.28262E-03  4.50242E-04  1.99132E-03  7.03751E-04
  -23.6000  2.45745E-04  7.00111E-05  1.52645E-04  1.52645E-04  1.70364E-04  4.75655E-04  1.88801E-04  2.50038E-04  2.30257E-04  2.84029E-04  2.84029E-04  2.50038E-04  1.29839E-03  4.59785E-04  2.01979E-03  7.18596E-04
  -23.5000  2.52913E-04  7.18700E-05  1.54489E-04  1.54489E-04  1.72994E-04  4.81973E-04  1.92343E-04  2.52919E-04  2.32396E-04  2.88191E-04  2.88191E-04  2.52919E-04  1.31462E-03  4.69447E-04  2.04950E-03  7.33660E-04
  -23.4000  2.60543E-04  7.37849E-05  1.56444E-04  1.56444E-04  1.75789E-04  4.88678E-04  1.95935E-04  2.55876E-04  2.34570E-04  2.92504E-04  2.92504E-04  2.55876E-04  1.33133E-03  4.79232E-04  2.08055E-03  7.48952E-04
  -23.3000  2.68676E-04  7.57596E-05  1.58519E-04  1.58519E-04  1.78760E-04  4.95798E-04  1.99579E-04  2.58914E-04  2.36780E-04  2.96976E-04  2.96976E-04  2.58914E-04  1.34856E-03  4.89144E-04  2.11303E-03  7.64482E-04
  -23.2000  2.77360E-04  7.77982E-05  1.60722E-04  1.60722E-04  1.81923E-04  5.03367E-04  2.03279E-04  2.62037E-04  2.39026E-04  3.01619E-04  3.01619E-04  2.62037E-04  1.36634E-03  4.99186E-04  2.14707E-03  7.80263E-04
  -23.1000  2.86642E-04  7.99050E-05  1.63062E-04  1.63062E-04  1.85292E-04  5.11416E-04  2.07037E-04  2.65249E-04  2.41309E-04  3.06443E-04  3.06443E-04  2.65249E-04  1.38469E-03  5.09363E-04  2.18275E-03  7.96306E-04
  -23.0000  2.96589E-04  8.20849E-05  1.65553E-04  1.65553E-04  1.88887E-04  5.19993E-04  2.10859E-04  2.68557E-04  2.43631E-04  3.11463E-04  3.11463E-04  2.68557E-04  1.40367E-03  5.19680E-04  2.22025E-03  8.12624E-04
  -22.9000  3.07270E-04  8.43433E-05  1.68208E-04  1.68208E-04  1.92728E-04  5.29143E-04  2.14748E-04  2.71967E-04  2.45993E-04  3.16694E-04  3.16694E-04  2.71967E-04  1.42332E-03  5.30141E-04  2.25973E-03  8.29233E-04
