    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
  -25.4000  1.59793E-04  4.14901E-05  1.26652E-04  1.26652E-04  1.40803E-04  3.94107E-04  1.27459E-04  2.04590E-04  1.96554E-04  2.24749E-04  2.24749E-04  2.04590E-04  1.05523E-03  2.99979E-04  1.60913E-03  4.68928E-04
  -25.3000  1.62681E-04  4.26858E-05  1.27279E-04  1.27279E-04  1.41910E-04  3.96468E-04  1.30373E-04  2.06502E-04  1.98235E-04  2.27258E-04  2.27258E-04  2.06502E-04  1.06576E-03  3.07812E-04  1.62490E-03  4.80871E-04
  -25.2000  1.65700E-04  4.39037E-05  1.27941E-04  1.27941E-04  1.43077E-04  3.98958E-04  1.33305E-04  2.08449E-04  1.99940E-04  2.29829E-04  2.29829E-04  2.08449E-04  1.07650E-03  3.15724E-04  1.64115E-03  4.92933E-04
  -25.1000  1.68855E-04  4.51447E-05  1.28638E-04  1.28638E-04  1.44304E-04  4.01581E-04  1.36257E-04  2.10431E-04  2.01671E-04  2.32462E-04  2.32462E-04  2.10431E-04  1.08746E-03  3.23717E-04  1.65789E-03  5.05119E-04
  -25.0000  1.72156E-04  4.64100E-05  1.29374E-04  1.29374E-04  1.45597E-04  4.04345E-04  1.39229E-04  2.12450E-04  2.03428E-04  2.35161E-04  2.35161E-04  2.12450E-04  1.09865E-03  3.31792E-04  1.67515E-03  5.17431E-04
  -24.9000  1.75613E-04  4.77008E-05  1.30150E-04  1.30150E-04  1.46959E-04  4.07259E-04  1.42222E-04  2.14506E-04  2.05211E-04  2.37928E-04  2.37928E-04  2.14506E-04  1.11008E-03  3.39951E-04  1.69295E-03  5.29874E-04
  -24.8000  1.79237E-04  4.90181E-05  1.30968E-04  1.30968E-04  1.48394E-04  4.10331E-04  1.45238E-04  2.16603E-04  2.07021E-04  2.40767E-04  2.40767E-04  2.16603E-04  1.12176E-03  3.48196E-04  1.71133E-03  5.42452E-04
  -24.7000  1.83040E-04  5.03635E-05  1.31831E-04  1.31831E-04  1.49908E-04  4.13570E-04  1.48278E-04  2.18739E-04  2.08860E-04  2.43681E-04  2.43681E-04  2.18739E-04  1.13370E-03  3.56528E-04  1.73031E-03  5.55169E-04
  -24.6000  1.87034E-04  5.17381E-05  1.32741E-04  1.32741E-04  1.51504E-04  4.16987E-04  1.51342E-04  2.20918E-04  2.10727E-04  2.46674E-04  2.46674E-04  2.20918E-04  1.14591E-03  3.64951E-04  1.74993E-03  5.68031E-04
  -24.5000  1.91230E-04  5.31437E-05  1.33701E-04  1.33701E-04  1.53188E-04  4.20589E-04  1.54434E-04  2.23140E-04  2.12623E-04  2.49749E-04  2.49749E-04  2.23140E-04  1.15840E-03  3.73465E-04  1.77022E-03  5.81042E-04
