    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
  -24.4000  5.27221E-04  1.07881E-04  1.70674E-04  1.70674E-04  1.70674E-04  5.12022E-04  1.36835E-04  1.36888E-03  1.36888E-03  1.86084E-03  1.86084E-03  1.86084E-03  8.32028E-03  1.92777E-03  9.35952E-03  2.17249E-03
  -24.3000  5.50556E-04  1.11928E-04  1.75487E-04  1.75487E-04  1.75487E-04  5.26461E-04  1.40704E-04  1.40306E-03  1.40306E-03  1.92504E-03  1.92504E-03  1.92504E-03  8.58122E-03  1.99085E-03  9.65824E-03  2.24348E-03
  -24.2000  5.75707E-04  1.16159E-04  1.80614E-04  1.80614E-04  1.80614E-04  5.41842E-04  1.44687E-04  1.43856E-03  1.43856E-03  1.99301E-03  1.99301E-03  1.99301E-03  8.85616E-03  2.05594E-03  9.97371E-03  2.31678E-03
  -24.1000  6.02862E-04  1.20590E-04  1.86083E-04  1.86083E-04  1.86083E-04  5.58249E-04  1.48790E-04  1.47545E-03  1.47545E-03  2.06509E-03  2.06509E-03  2.06509E-03  9.14618E-03  2.12316E-03  1.03073E-02  2.39254E-03
  -24.0000  6.32246E-04  1.25237E-04  1.91927E-04  1.91927E-04  1.91927E-04  5.75781E-04  1.53021E-04  1.51380E-03  1.51380E-03  2.14164E-03  2.14164E-03  2.14164E-03  9.45250E-03  2.19264E-03  1.06605E-02  2.47089E-03
  -23.9000  6.64108E-04  1.30118E-04  1.98181E-04  1.98181E-04  1.98181E-04  5.94543E-04  1.57391E-04  1.55368E-03  1.55368E-03  2.22304E-03  2.22304E-03  2.22304E-03  9.77648E-03  2.26449E-03  1.10351E-02  2.55200E-03
  -23.8000  6.98738E-04  1.35254E-04  2.04886E-04  2.04886E-04  2.04886E-04  6.14658E-04  1.61909E-04  1.59519E-03  1.59519E-03  2.30975E-03  2.30975E-03  2.30975E-03  1.01196E-02  2.33887E-03  1.14330E-02  2.63603E-03
  -23.7000  7.36466E-04  1.40667E-04  2.12087E-04  2.12087E-04  2.12087E-04  6.36261E-04  1.66585E-04  1.63840E-03  1.63840E-03  2.40228E-03  2.40228E-03  2.40228E-03  1.04836E-02  2.41592E-03  1.18564E-02  2.72317E-03
  -23.6000  7.77683E-04  1.46383E-04  2.19837E-04  2.19837E-04  2.19837E-04  6.59510E-04  1.71433E-04  1.68341E-03  1.68341E-03  2.50120E-03  2.50120E-03  2.50120E-03  1.08704E-02  2.49582E-03  1.23076E-02  2.81363E-03
  -23.5000  8.22803E-04  1.52430E-04  2.28189E-04  2.28189E-04  2.28189E-04  6.84566E-04  1.76464E-04  1.73031E-03  1.73031E-03  2.60712E-03  2.60712E-03  2.60712E-03  1.12820E-02  2.57874E-03  1.27893E-02  2.90763E-03
  -23.4000  8.72387E-04  1.58842E-04  2.37217E-04  2.37217E-04  2.37217E-04  7.11652E-04  1.81695E-04  1.77922E-03  1.77922E-03  2.72080E-03  2.72080E-03  2.72080E-03  1.17208E-02  2.66489E-03  1.33049E-02  3.00542E-03
  -23.3000  9.27091E-04  1.65656E-04  2.47007E-04  2.47007E-04  2.47007E-04  7.41021E-04  1.87141E-04  1.83027E-03  1.83027E-03  2.84314E-03  2.84314E-03  2.84314E-03  1.21900E-02  2.75448E-03  1.38581E-02  3.10728E-03
  -23.2000  9.87617E-04  1.72915E-04  2.57642E-04  2.57642E-04  2.57642E-04  7.72927E-04  1.92822E-04  1.88357E-03  1.88357E-03  2.97508E-03  2.97508E-03  2.97508E-03  1.26924E-02  2.84777E-03  1.44529E-02  3.21350E-03
  -23.1000  1.05483E-03  1.80668E-04  2.69227E-04  2.69227E-04  2.69227E-04  8.07681E-04  1.98758E-04  1.93927E-03  1.93927E-03  3.11772E-03  3.11772E-03  3.11772E-03  1.32317E-02  2.94502E-03  1.50942E-02  3.32444E-03
  -23.0000  1.12977E-03  1.88971E-04  2.81880E-04  2.81880E-04  2.81880E-04  8.45640E-04  2.04974E-04  1.99750E-03  1.99750E-03  3.27233E-03  3.27233E-03  3.27233E-03  1.38120E-02  3.04654E-03  1.57874E-02  3.44048E-03
  -22.9000  1.21367E-03  1.97892E-04  2.95741E-04  2.95741E-04  2.95741E-04  8.87224E-04  2.11495E-04  2.05843E-03  2.05843E-03  3.44041E-03  3.44041E-03  3.44041E-03  1.44381E-02  3.15265E-03  1.65390E-02  3.56204E-03
  -22.8000  1.30803E-03  2.07506E-04  3.10975E-04  3.10975E-04  3.10975E-04  9.32924E-04  2.18352E-04  2.12222E-03  2.12222E-03  3.62368E-03  3.62368E-03  3.62368E-03  1.51155E-02  3.26375E-03  1.73564E-02  3.68961E-03
  -22.7000  1.41459E-03  2.17903E-04  3.27759E-04  3.27759E-04  3.27759E-04  9.83277E-04  2.25578E-04  2.18904E-03  2.18904E-03  3.82408E-03  3.82408E-03  3.82408E-03  1.58503E-02  3.38025E-03  1.82482E-02  3.82373E-03
  -22.6000  1.53565E-03  2.29189E-04  3.46330E-04  3.46330E-04  3.46330E-04  1.03899E-03  2.33215E-04  2.25909E-03  2.25909E-03  4.04405E-03  4.04405E-03  4.04405E-03  1.66503E-02  3.50263E-03  1.92250E-02  3.96503E-03
  -22.5000  1.67404E-03  2.41493E-04  3.66963E-04  3.66963E-04  3.66963E-04  1.10089E-03  2.41306E-04  2.33261E-03  2.33261E-03  4.28647E-03  4.28647E-03  4.28647E-03  1.75246E-02  3.63143E-03  2.02996E-02  4.11423E-03
  -22.4000  1.83321E-03  2.54967E-04  3.89977E-04  3.89977E-04  3.89977E-04  1.16993E-03  2.49905E-04  2.40981E-03  2.40981E-03  4.55469E-03  4.55469E-03  4.55469E-03  1.84837E-02  3.76728E-03  2.14868E-02  4.27215E-03
  -22.3000  2.01760E-03  2.69796E-04  4.15768E-04  4.15768E-04  4.15768E-04  1.24730E-03  2.59073E-04  2.49095E-03  2.49095E-03  4.85281E-03  4.85281E-03  4.85281E-03  1.95404E-02  3.91090E-03  2.28053E-02  4.43977E-03
  -22.2000  2.23292E-03  2.86208E-04  4.44816E-04  4.44816E-04  4.44816E-04  1.33445E-03  2.68881E-04  2.57631E-03  2.57631E-03  5.18580E-03  5.18580E-03  5.18580E-03  2.07100E-02  4.06312E-03  2.42774E-02  4.61820E-03
  -22.1000  2.48641E-03  3.04483E-04  4.77690E-04  4.77690E-04  4.77690E-04  1.43307E-03  2.79414E-04  2.66617E-03  2.66617E-03  5.55959E-03  5.55959E-03  5.55959E-03  2.20111E-02  4.22490E-03  2.59306E-02  4.80879E-03
  -22.0000  2.78771E-03  3.24972E-04  5.15108E-04  5.15108E-04  5.15108E-04  1.54532E-03  2.90771E-04  2.76086E-03  2.76086E-03  5.98161E-03  5.98161E-03  5.98161E-03  2.34665E-02  4.39737E-03  2.77996E-02  5.01311E-03
  -21.9000  3.14931E-03  3.48119E-04  5.57918E-04  5.57918E-04  5.57918E-04  1.67376E-03  3.03073E-04  2.86069E-03  2.86069E-03  6.46069E-03  6.46069E-03  6.46069E-03  2.51035E-02  4.58188E-03  2.99265E-02  5.23307E-03
  -21.8000  3.58915E-03  3.74499E-04  6.07295E-04  6.07295E-04  6.07295E-04  1.82189E-03  3.16464E-04  2.96611E-03  2.96611E-03  7.00881E-03  7.00881E-03  7.00881E-03  2.69587E-02  4.78002E-03  3.23697E-02  5.47098E-03
  -21.7000  4.13151E-03  4.04865E-04  6.64663E-04  6.64663E-04  6.64663E-04  1.99399E-03  3.31119E-04  3.07752E-03  3.07752E-03  7.64061E-03  7.64061E-03  7.64061E-03  2.90769E-02  4.99373E-03  3.52024E-02  5.72972E-03
  -21.6000  4.81093E-03  4.40224E-04  7.31860E-04  7.31860E-04  7.31860E-04  2.19558E-03  3.47257E-04  3.19540E-03  3.19540E-03  8.37495E-03  8.37495E-03  8.37495E-03  3.15156E-02  5.22537E-03  3.85222E-02  6.01285E-03
  -21.5000  5.67759E-03  4.81954E-04  8.11267E-04  8.11267E-04  8.11267E-04  2.43380E-03  3.65145E-04  3.32022E-03  3.32022E-03  9.23626E-03  9.23626E-03  9.23626E-03  3.43492E-02  5.47783E-03  4.24606E-02  6.32493E-03
  -21.4000  6.80701E-03  5.31985E-04  9.06043E-04  9.06043E-04  9.06043E-04  2.71813E-03  3.85123E-04  3.45253E-03  3.45253E-03  1.02569E-02  1.02569E-02  1.02569E-02  3.76757E-02  5.75474E-03  4.72009E-02  6.67185E-03
  -21.3000  8.31852E-03  5.93125E-04  1.02054E-03  1.02054E-03  1.02054E-03  3.06163E-03  4.07625E-04  3.59301E-03  3.59301E-03  1.14812E-02  1.14812E-02  1.14812E-02  4.16296E-02  6.06071E-03  5.30098E-02  7.06146E-03
  -21.2000  1.04063E-02  6.69610E-04  1.16069E-03  1.16069E-03  1.16069E-03  3.48208E-03  4.33218E-04  3.74230E-03  3.74230E-03  1.29697E-02  1.29697E-02  1.29697E-02  4.63936E-02  6.40170E-03  6.02820E-02  7.50453E-03
  -21.1000  1.34051E-02  7.68136E-04  1.33479E-03  1.33479E-03  1.33479E-03  4.00438E-03  4.62650E-04  3.90118E-03  3.90118E-03  1.48068E-02  1.48068E-02  1.48068E-02  5.22229E-02  6.78553E-03  6.96324E-02  8.01632E-03
  -21.0000  1.79342E-02  8.99950E-04  1.55485E-03  1.55485E-03  1.55485E-03  4.66456E-03  4.96934E-04  4.07047E-03  4.07047E-03  1.71150E-02  1.71150E-02  1.71150E-02  5.94860E-02  7.22274E-03  8.20848E-02  8.61963E-03
  -20.9000  2.52447E-02  1.08549E-03  1.83869E-03  1.83869E-03  1.83869E-03  5.51608E-03  5.37476E-04  4.25111E-03  4.25111E-03  2.00754E-02  2.00754E-02  2.00754E-02  6.87285E-02  7.72789E-03  9.94893E-02  9.35086E-03
  -20.8000  3.81888E-02  1.36618E-03  2.21375E-03  2.21375E-03  2.21375E-03  6.64126E-03  5.86288E-04  4.44415E-03  4.44415E-03  2.39670E-02  2.39670E-02  2.39670E-02  8.07894E-02  8.32168E-03  1.25619E-01  1.02741E-02
  -20.7000  6.44554E-02  1.83992E-03  2.72350E-03  2.72350E-03  2.72350E-03  8.17049E-03  6.46340E-04  4.65071E-03  4.65071E-03  2.92319E-02  2.92319E-02  2.92319E-02  9.69970E-02  9.03460E-03  1.69623E-01  1.15209E-02
  -20.6000  1.31414E-01  2.80579E-03  3.44192E-03  3.44192E-03  3.44192E-03  1.03258E-02  7.22233E-04  4.87211E-03  4.87211E-03  3.66212E-02  3.66212E-02  3.66212E-02  1.19608E-01  9.91370E-03  2.61348E-01  1.34417E-02
  -20.5000  4.01618E-01  5.75763E-03  4.50069E-03  4.50069E-03  4.50069E-03  1.35021E-02  8.21472E-04  5.10981E-03  5.10981E-03  4.74718E-02  4.74718E-02  4.74718E-02  1.52635E-01  1.10355E-02  5.67755E-01  1.76146E-02
  -20.4000  6.00629E+00  4.99030E-02  6.15496E-03  6.15496E-03  6.15496E-03  1.84649E-02  9.57186E-04  5.36545E-03  5.36545E-03  6.43739E-02  6.43739E-02  6.43739E-02  2.03853E-01  1.25338E-02  6.22861E+00  6.33941E-02
  -20.3000  1.55079E+00  6.13011E-02  8.95309E-03  8.95309E-03  8.95309E-03  2.68593E-02  1.15460E-03  5.64092E-03  5.64092E-03  9.28920E-02  9.28920E-02  9.28920E-02  2.89958E-01  1.46650E-02  1.86761E+00  7.71207E-02
  -20.2000  2.54877E-01  6.31744E-02  1.42550E-02  1.42550E-02  1.42550E-02  4.27649E-02  1.46891E-03  5.93829E-03  5.93829E-03  1.46825E-01  1.46825E-01  1.46825E-01  4.52351E-01  1.79897E-02  7.49994E-01  8.26331E-02
  -20.1000  1.00056E-01  6.39098E-02  2.62646E-02  2.62646E-02  2.62646E-02  7.87938E-02  2.04804E-03  6.25994E-03  6.25994E-03  2.68820E-01  2.68820E-01  2.68820E-01  8.18981E-01  2.40091E-02  9.97831E-01  8.99670E-02
  -20.0000  5.30711E-02  6.42999E-02  6.38734E-02  6.38734E-02  6.38734E-02  1.91620E-01  3.45642E-03  6.60861E-03  6.60861E-03  6.50492E-01  6.50492E-01  6.50492E-01  1.96469E+00  3.84493E-02  2.20938E+00  1.06206E-01
