    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
  -21.5000  4.97095E-04  1.12315E-04  1.87307E-04  1.87307E-04  2.36216E-04  6.10830E-04  2.28576E-04  3.42433E-04  3.05580E-04  4.12434E-04  4.12434E-04  3.42433E-04  1.81532E-03  7.15913E-04  2.92324E-03  1.05680E-03
  -21.4000  5.28644E-04  1.16201E-04  1.93184E-04  1.93184E-04  2.45745E-04  6.32113E-04  2.33222E-04  3.48114E-04  3.09184E-04  4.22217E-04  4.22217E-04  3.48114E-04  1.84985E-03  7.29509E-04  3.01060E-03  1.07893E-03
  -21.3000  5.63956E-04  1.20346E-04  1.99585E-04  1.99585E-04  2.56209E-04  6.55378E-04  2.38039E-04  3.54069E-04  3.12889E-04  4.32638E-04  4.32638E-04  3.54069E-04  1.88630E-03  7.43373E-04  3.10564E-03  1.10176E-03
  -21.2000  6.03668E-04  1.24783E-04  2.06576E-04  2.06576E-04  2.67735E-04  6.80886E-04  2.43043E-04  3.60324E-04  3.16702E-04  4.43769E-04  4.43769E-04  3.60324E-04  1.92489E-03  7.57521E-04  3.20944E-03  1.12535E-03
  -21.1000  6.48556E-04  1.29549E-04  2.14233E-04  2.14233E-04  2.80475E-04  7.08940E-04  2.48254E-04  3.66913E-04  3.20636E-04  4.55693E-04  4.55693E-04  3.66913E-04  1.96585E-03  7.71970E-04  3.32335E-03  1.14977E-03
  -21.0000  6.99555E-04  1.34691E-04  2.22641E-04  2.22641E-04  2.94601E-04  7.39883E-04  2.53692E-04  3.73869E-04  3.24700E-04  4.68503E-04  4.68503E-04  3.73869E-04  2.00944E-03  7.86739E-04  3.44888E-03  1.17512E-03
  -20.9000  7.57876E-04  1.40261E-04  2.31909E-04  2.31909E-04  3.10334E-04  7.74152E-04  2.59381E-04  3.81241E-04  3.28915E-04  4.82319E-04  4.82319E-04  3.81241E-04  2.05603E-03  8.01850E-04  3.58806E-03  1.20149E-03
  -20.8000  8.24997E-04  1.46325E-04  2.42158E-04  2.42158E-04  3.27924E-04  8.12240E-04  2.65351E-04  3.89078E-04  3.33298E-04  4.97272E-04  4.97272E-04  3.89078E-04  2.10600E-03  8.17329E-04  3.74323E-03  1.22901E-03
  -20.7000  9.02794E-04  1.52960E-04  2.53532E-04  2.53532E-04  3.47677E-04  8.54742E-04  2.71634E-04  3.97438E-04  3.37874E-04  5.13515E-04  5.13515E-04  3.97438E-04  2.15978E-03  8.33203E-04  3.91731E-03  1.25780E-03
  -20.6000  9.93697E-04  1.60264E-04  2.66207E-04  2.66207E-04  3.69970E-04  9.02385E-04  2.78266E-04  4.06392E-04  3.42673E-04  5.31236E-04  5.31236E-04  4.06392E-04  2.21793E-03  8.49505E-04  4.11401E-03  1.28803E-03
  -20.5000  1.10085E-03  1.68355E-04  2.80392E-04  2.80392E-04  3.95261E-04  9.56045E-04  2.85293E-04  4.16026E-04  3.47735E-04  5.50656E-04  5.50656E-04  4.16026E-04  2.28110E-03  8.66270E-04  4.33800E-03  1.31992E-03
  -20.4000  1.22841E-03  1.77384E-04  2.96339E-04  2.96339E-04  4.24118E-04  1.01680E-03  2.92766E-04  4.26438E-04  3.53112E-04  5.72040E-04  5.72040E-04  4.26438E-04  2.35007E-03  8.83543E-04  4.59528E-03  1.35369E-03
