    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
  -23.9000  1.18116E-04  4.10653E-05  1.07734E-04  1.07734E-04  1.07734E-04  3.23203E-04  1.42682E-04  2.18218E-04  2.18218E-04  2.37767E-04  2.37767E-04  2.37767E-04  1.14974E-03  4.05339E-04  1.59106E-03  5.89086E-04
  -23.8000  1.19706E-04  4.19451E-05  1.08142E-04  1.08142E-04  1.08142E-04  3.24427E-04  1.45066E-04  2.20191E-04  2.20191E-04  2.40334E-04  2.40334E-04  2.40334E-04  1.16138E-03  4.13875E-04  1.60552E-03  6.00886E-04
  -23.7000  1.21355E-04  4.28371E-05  1.08574E-04  1.08574E-04  1.08574E-04  3.25723E-04  1.47460E-04  2.22192E-04  2.22192E-04  2.42955E-04  2.42955E-04  2.42955E-04  1.17325E-03  4.22498E-04  1.62033E-03  6.12795E-04
  -23.6000  1.23067E-04  4.37416E-05  1.09031E-04  1.09031E-04  1.09031E-04  3.27094E-04  1.49864E-04  2.24222E-04  2.24222E-04  2.45632E-04  2.45632E-04  2.45632E-04  1.18534E-03  4.31210E-04  1.63550E-03  6.24816E-04
  -23.5000  1.24845E-04  4.46592E-05  1.09514E-04  1.09514E-04  1.09514E-04  3.28542E-04  1.52279E-04  2.26280E-04  2.26280E-04  2.48366E-04  2.48366E-04  2.48366E-04  1.19766E-03  4.40013E-04  1.65105E-03  6.36951E-04
  -23.4000  1.26693E-04  4.55903E-05  1.10024E-04  1.10024E-04  1.10024E-04  3.30073E-04  1.54705E-04  2.28369E-04  2.28369E-04  2.51161E-04  2.51161E-04  2.51161E-04  1.21022E-03  4.48907E-04  1.66699E-03  6.49203E-04
  -23.3000  1.28616E-04  4.65357E-05  1.10564E-04  1.10564E-04  1.10564E-04  3.31691E-04  1.57143E-04  2.30488E-04  2.30488E-04  2.54019E-04  2.54019E-04  2.54019E-04  1.22303E-03  4.57897E-04  1.68334E-03  6.61575E-04
  -23.2000  1.30618E-04  4.74957E-05  1.11134E-04  1.11134E-04  1.11134E-04  3.33401E-04  1.59593E-04  2.32638E-04  2.32638E-04  2.56943E-04  2.56943E-04  2.56943E-04  1.23610E-03  4.66982E-04  1.70012E-03  6.74071E-04
  -23.1000  1.32704E-04  4.84710E-05  1.11736E-04  1.11736E-04  1.11736E-04  3.35207E-04  1.62057E-04  2.34820E-04  2.34820E-04  2.59934E-04  2.59934E-04  2.59934E-04  1.24944E-03  4.76165E-04  1.71735E-03  6.86693E-04
  -23.0000  1.34878E-04  4.94624E-05  1.12372E-04  1.12372E-04  1.12372E-04  3.37115E-04  1.64535E-04  2.37035E-04  2.37035E-04  2.62998E-04  2.62998E-04  2.62998E-04  1.26306E-03  4.85448E-04  1.73506E-03  6.99446E-04
  -22.9000  1.37148E-04  5.04704E-05  1.13044E-04  1.13044E-04  1.13044E-04  3.39131E-04  1.67028E-04  2.39282E-04  2.39282E-04  2.66135E-04  2.66135E-04  2.66135E-04  1.27697E-03  4.94834E-04  1.75325E-03  7.12332E-04
  -22.8000  1.39519E-04  5.14958E-05  1.13754E-04  1.13754E-04  1.13754E-04  3.41261E-04  1.69536E-04  2.41564E-04  2.41564E-04  2.69351E-04  2.69351E-04  2.69351E-04  1.29118E-03  5.04324E-04  1.77196E-03  7.25356E-04
  -22.7000  1.41997E-04  5.25395E-05  1.14504E-04  1.14504E-04  1.14504E-04  3.43513E-04  1.72061E-04  2.43879E-04  2.43879E-04  2.72648E-04  2.72648E-04  2.72648E-04  1.30570E-03  5.13921E-04  1.79121E-03  7.38521E-04
  -22.6000  1.44592E-04  5.36022E-05  1.15298E-04  1.15298E-04  1.15298E-04  3.45894E-04  1.74603E-04  2.46230E-04  2.46230E-04  2.76032E-04  2.76032E-04  2.76032E-04  1.32056E-03  5.23627E-04  1.81104E-03  7.51832E-04
  -22.5000  1.47310E-04  5.46849E-05  1.16137E-04  1.16137E-04  1.16137E-04  3.48412E-04  1.77164E-04  2.48617E-04  2.48617E-04  2.79504E-04  2.79504E-04  2.79504E-04  1.33575E-03  5.33444E-04  1.83147E-03  7.65293E-04
  -22.4000  1.50159E-04  5.57886E-05  1.17025E-04  1.17025E-04  1.17025E-04  3.51076E-04  1.79744E-04  2.51040E-04  2.51040E-04  2.83071E-04  2.83071E-04  2.83071E-04  1.35129E-03  5.43376E-04  1.85253E-03  7.78909E-04
