    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
  -25.4000  1.10063E-04  3.23441E-05  1.14504E-04  1.14504E-04  1.11856E-04  3.40864E-04  1.17672E-04  1.95158E-04  1.90094E-04  1.97799E-04  1.97799E-04  1.95158E-04  9.76007E-04  2.83258E-04  1.42693E-03  4.33273E-04
  -25.3000  1.11093E-04  3.31606E-05  1.14695E-04  1.14695E-04  1.11974E-04  3.41364E-04  1.20181E-04  1.96824E-04  1.91630E-04  1.99536E-04  1.99536E-04  1.96824E-04  9.84349E-04  2.90492E-04  1.43681E-03  4.43834E-04
  -25.2000  1.12154E-04  3.39849E-05  1.14900E-04  1.14900E-04  1.12105E-04  3.41905E-04  1.22694E-04  1.98516E-04  1.93185E-04  2.01300E-04  2.01300E-04  1.98516E-04  9.92815E-04  2.97789E-04  1.44687E-03  4.54468E-04
  -25.1000  1.13247E-04  3.48172E-05  1.15122E-04  1.15122E-04  1.12248E-04  3.42491E-04  1.25211E-04  2.00233E-04  1.94761E-04  2.03092E-04  2.03092E-04  2.00233E-04  1.00141E-03  3.05150E-04  1.45715E-03  4.65178E-04
  -25.0000  1.14374E-04  3.56579E-05  1.15359E-04  1.15359E-04  1.12403E-04  3.43120E-04  1.27733E-04  2.01976E-04  1.96357E-04  2.04913E-04  2.04913E-04  2.01976E-04  1.01013E-03  3.12574E-04  1.46763E-03  4.75965E-04
  -24.9000  1.15535E-04  3.65070E-05  1.15612E-04  1.15612E-04  1.12571E-04  3.43796E-04  1.30260E-04  2.03744E-04  1.97973E-04  2.06763E-04  2.06763E-04  2.03744E-04  1.01899E-03  3.20063E-04  1.47832E-03  4.86830E-04
  -24.8000  1.16734E-04  3.73650E-05  1.15883E-04  1.15883E-04  1.12753E-04  3.44520E-04  1.32792E-04  2.05541E-04  1.99611E-04  2.08644E-04  2.08644E-04  2.05541E-04  1.02798E-03  3.27619E-04  1.48924E-03  4.97776E-04
  -24.7000  1.17972E-04  3.82321E-05  1.16172E-04  1.16172E-04  1.12950E-04  3.45294E-04  1.35330E-04  2.07365E-04  2.01271E-04  2.10557E-04  2.10557E-04  2.07365E-04  1.03712E-03  3.35242E-04  1.50038E-03  5.08803E-04
  -24.6000  1.19252E-04  3.91086E-05  1.16480E-04  1.16480E-04  1.13161E-04  3.46121E-04  1.37874E-04  2.09219E-04  2.02954E-04  2.12503E-04  2.12503E-04  2.09219E-04  1.04640E-03  3.42933E-04  1.51177E-03  5.19915E-04
  -24.5000  1.20575E-04  3.99948E-05  1.16808E-04  1.16808E-04  1.13387E-04  3.47003E-04  1.40424E-04  2.11103E-04  2.04659E-04  2.14482E-04  2.14482E-04  2.11103E-04  1.05583E-03  3.50693E-04  1.52341E-03  5.31112E-04
  -24.4000  1.21943E-04  4.08911E-05  1.17156E-04  1.17156E-04  1.13630E-04  3.47941E-04  1.42981E-04  2.13017E-04  2.06387E-04  2.16496E-04  2.16496E-04  2.13017E-04  1.06541E-03  3.58523E-04  1.53530E-03  5.42396E-04
  -24.3000  1.23361E-04  4.17978E-05  1.17526E-04  1.17526E-04  1.13889E-04  3.48940E-04  1.45546E-04  2.14963E-04  2.08138E-04  2.18546E-04  2.18546E-04  2.14963E-04  1.07515E-03  3.66426E-04  1.54746E-03  5.53769E-04
  -24.2000  1.24829E-04  4.27152E-05  1.17918E-04  1.17918E-04  1.14165E-04  3.50002E-04  1.48118E-04  2.16941E-04  2.09914E-04  2.20632E-04  2.20632E-04  2.16941E-04  1.08506E-03  3.74401E-04  1.55989E-03  5.65234E-04
  -24.1000  1.26352E-04  4.36439E-05  1.18334E-04  1.18334E-04  1.14460E-04  3.51129E-04  1.50699E-04  2.18952E-04  2.11714E-04  2.22756E-04  2.22756E-04  2.18952E-04  1.09513E-03  3.82450E-04  1.57261E-03  5.76793E-04
  -24.0000  1.27931E-04  4.45842E-05  1.18775E-04  1.18775E-04  1.14774E-04  3.52325E-04  1.53289E-04  2.20997E-04  2.13538E-04  2.24920E-04  2.24920E-04  2.20997E-04  1.10537E-03  3.90574E-04  1.58563E-03  5.88447E-04
  -23.9000  1.29572E-04  4.55365E-05  1.19242E-04  1.19242E-04  1.15107E-04  3.53592E-04  1.55888E-04  2.23078E-04  2.15388E-04  2.27124E-04  2.27124E-04  2.23078E-04  1.11579E-03  3.98775E-04  1.59896E-03  6.00199E-04
  -23.8000  1.31276E-04  4.65014E-05  1.19737E-04  1.19737E-04  1.15462E-04  3.54936E-04  1.58496E-04  2.25194E-04  2.17264E-04  2.29371E-04  2.29371E-04  2.25194E-04  1.12639E-03  4.07054E-04  1.61261E-03  6.12052E-04
  -23.7000  1.33049E-04  4.74793E-05  1.20261E-04  1.20261E-04  1.15838E-04  3.56360E-04  1.61116E-04  2.27349E-04  2.19166E-04  2.31661E-04  2.31661E-04  2.27349E-04  1.13719E-03  4.15412E-04  1.62659E-03  6.24007E-04
  -23.6000  1.34895E-04  4.84707E-05  1.20815E-04  1.20815E-04  1.16237E-04  3.57867E-04  1.63746E-04  2.29542E-04  2.21095E-04  2.33996E-04  2.33996E-04  2.29542E-04  1.14817E-03  4.23851E-04  1.64093E-03  6.36067E-04
  -23.5000  1.36816E-04  4.94763E-05  1.21401E-04  1.21401E-04  1.16660E-04  3.59462E-04  1.66388E-04  2.31773E-04  2.23050E-04  2.36376E-04  2.36376E-04  2.31773E-04  1.15935E-03  4.32372E-04  1.65563E-03  6.48236E-04
